parking_lot_id,hour_of_day,day_of_week,is_weekend,current_occupancy,total_slots,bookings_last_hour,occupancy_percentage
25,23,0,0,167,206,22,80.85
30,13,0,0,157,251,18,62.46
15,7,5,1,12,225,2,5.2
9,16,2,0,227,244,25,92.89
17,4,3,0,31,187,2,16.44
15,12,5,1,143,225,18,63.36
17,12,6,1,172,187,22,91.71
3,5,2,0,4,101,1,3.65
22,8,2,0,53,101,7,52.75
22,22,0,0,79,101,10,77.98
26,13,2,0,136,200,19,67.81
4,11,2,0,203,203,25,100.0
13,17,0,0,93,148,14,62.81
18,0,3,0,3,72,0,4.02
12,17,5,1,182,236,20,77.18
19,15,0,0,143,290,18,49.46
24,21,2,0,208,234,26,88.95
21,19,4,0,124,175,14,70.63
1,6,5,1,0,153,2,0.0
21,14,1,0,75,175,7,42.85
28,20,6,1,54,252,7,21.42
2,12,5,1,15,147,1,10.42
19,4,4,0,4,290,0,1.44
4,15,1,0,142,203,16,69.75
28,4,2,0,52,252,4,20.7
27,2,2,0,9,105,3,8.82
17,11,4,0,69,187,6,36.97
20,8,5,1,67,209,11,32.27
24,12,1,0,92,234,9,39.16
2,17,6,1,20,147,0,13.78
6,20,2,0,12,108,4,11.26
26,6,1,0,46,200,5,23.08
24,18,5,1,151,234,18,64.65
24,23,2,0,178,234,23,76.02
29,23,4,0,90,280,13,32.0
3,8,4,0,35,101,6,34.51
19,23,2,0,72,290,8,24.93
19,5,3,0,0,290,0,0.0
14,5,4,0,11,185,0,5.84
8,15,6,1,2,84,0,2.97
12,0,2,0,21,236,0,9.1
16,16,2,0,129,229,13,56.12
19,9,3,0,87,290,11,30.12
24,0,2,0,234,234,27,100.0
15,5,4,0,3,225,1,1.3
10,13,1,0,60,72,9,83.82
21,16,5,1,73,175,9,41.65
10,18,1,0,18,72,4,24.93
1,22,3,0,10,153,3,6.62
24,3,4,0,212,234,27,90.49
27,21,6,1,37,105,6,35.27
27,7,2,0,53,105,6,50.08
2,23,1,0,24,147,2,16.07
26,8,1,0,119,200,14,59.51
5,9,4,0,80,95,9,84.7
29,8,3,0,125,280,16,44.6
2,18,5,1,16,147,3,10.99
30,20,0,0,194,251,22,77.48
3,18,5,1,13,101,1,12.94
27,12,3,0,71,105,9,67.33
23,6,5,1,99,157,12,63.06
3,16,6,1,15,101,2,14.65
22,13,5,1,44,101,6,43.62
20,12,6,1,159,209,18,75.98
3,17,2,0,83,101,13,82.6
9,6,4,0,0,244,0,0.0
17,18,1,0,183,187,19,97.83
25,11,3,0,76,206,10,36.96
26,17,1,0,173,200,18,86.37
6,19,2,0,34,108,7,31.33
26,3,0,0,52,200,5,25.77
15,12,1,0,103,225,10,45.86
14,1,3,0,18,185,4,9.71
4,8,0,0,39,203,3,19.25
20,1,2,0,0,209,0,0.0
15,1,1,0,7,225,0,3.1
1,12,5,1,0,153,1,0.0
14,14,3,0,67,185,7,36.19
8,22,5,1,7,84,1,7.84
9,15,6,1,2,244,0,0.78
1,11,4,0,153,153,20,100.0
16,12,3,0,101,229,10,44.27
12,22,1,0,71,236,6,30.06
12,8,1,0,75,236,8,31.81
5,10,0,0,60,95,8,63.01
23,6,4,0,127,157,18,80.64
22,1,1,0,84,101,13,82.82
30,21,2,0,58,251,9,23.0
14,7,5,1,14,185,3,7.47
6,19,0,0,38,108,3,35.4
19,8,4,0,63,290,8,21.78
22,9,2,0,17,101,3,17.02
26,9,2,0,163,200,19,81.71
15,11,3,0,103,225,13,45.89
10,22,0,0,1,72,3,1.9
13,17,4,0,85,148,12,57.24
10,14,6,1,2,72,0,2.39
4,5,5,1,23,203,3,11.27
15,4,0,0,15,225,0,6.85
5,16,6,1,13,95,0,13.38
10,3,6,1,4,72,2,5.01
13,13,3,0,65,148,9,44.04
19,13,6,1,188,290,24,64.7
2,21,5,1,3,147,0,2.01
23,7,0,0,92,157,10,58.58
5,11,4,0,77,95,7,81.26
19,9,3,0,66,290,6,22.84
16,21,5,1,155,229,20,67.67
21,12,1,0,76,175,11,43.21
24,10,2,0,67,234,6,28.43
29,7,4,0,166,280,22,59.2
11,12,2,0,57,114,8,49.71
13,7,3,0,0,148,2,0.0
11,4,1,0,28,114,6,24.32
17,19,6,1,113,187,15,60.59
14,7,2,0,17,185,2,9.13
12,22,1,0,86,236,8,36.6
7,3,6,1,0,113,0,0.0
12,9,6,1,35,236,3,14.86
11,16,3,0,67,114,9,58.53
18,21,2,0,24,72,2,33.68
16,12,6,1,153,229,19,66.84
5,15,4,0,83,95,9,86.9
27,5,3,0,3,105,3,2.77
21,13,1,0,65,175,10,37.17
22,11,6,1,43,101,3,42.74
20,21,2,0,88,209,13,42.1
5,4,1,0,2,95,3,2.08
10,21,6,1,0,72,1,0.0
17,1,5,1,0,187,0,0.1
5,5,4,0,1,95,0,1.51
11,15,2,0,47,114,3,41.42
1,10,5,1,10,153,0,6.35
25,21,3,0,190,206,25,92.36
25,20,1,0,177,206,19,85.96
10,1,1,0,0,72,0,0.0
23,21,1,0,141,157,19,89.77
5,3,4,0,0,95,2,0.0
16,2,3,0,14,229,2,6.11
21,13,4,0,55,175,6,31.54
19,4,0,0,32,290,5,11.05
20,4,5,1,17,209,0,8.22
24,10,0,0,67,234,8,28.64
14,13,4,0,44,185,7,23.95
17,20,5,1,126,187,18,67.14
29,14,3,0,190,280,21,67.84
28,19,3,0,204,252,23,81.13
7,1,1,0,0,113,0,0.0
4,10,6,1,31,203,2,15.49
9,11,3,0,180,244,21,73.9
3,23,3,0,20,101,3,19.75
4,22,0,0,24,203,1,11.78
11,23,6,1,19,114,4,16.6
23,7,5,1,71,157,8,45.51
22,0,3,0,93,101,10,91.79
11,14,4,0,50,114,9,43.87
18,15,2,0,20,72,4,27.46
25,0,2,0,167,206,21,81.15
9,7,3,0,78,244,7,31.91
16,3,1,0,3,229,3,1.47
28,8,3,0,132,252,16,52.48
25,11,5,1,64,206,6,30.94
22,14,0,0,51,101,9,50.13
6,11,1,0,106,108,11,97.84
14,13,2,0,113,185,13,61.13
3,17,1,0,81,101,10,80.51
3,23,5,1,4,101,0,4.42
19,0,5,1,34,290,6,11.58
6,11,2,0,92,108,9,85.64
19,10,5,1,225,290,27,77.46
26,6,0,0,16,200,1,8.15
19,5,2,0,16,290,0,5.57
20,8,4,0,70,209,6,33.42
27,18,1,0,74,105,7,70.06
27,7,0,0,45,105,8,43.32
24,2,5,1,215,234,28,91.91
8,10,3,0,79,84,10,93.47
25,12,5,1,57,206,7,27.64
5,19,0,0,44,95,6,46.68
10,5,5,1,7,72,0,9.8
16,22,5,1,36,229,3,15.91
24,17,1,0,196,234,22,83.89
1,12,3,0,82,153,7,53.28
1,16,3,0,120,153,15,78.67
16,20,5,1,168,229,19,73.25
14,22,3,0,98,185,13,52.78
29,23,0,0,115,280,15,41.04
12,14,6,1,173,236,19,73.51
14,21,0,0,65,185,7,35.33
18,22,1,0,39,72,2,53.56
3,10,3,0,81,101,12,80.16
2,11,0,0,123,147,14,83.86
23,3,0,0,128,157,17,81.49
21,0,1,0,143,175,15,81.57
3,6,2,0,10,101,0,9.78
25,1,6,1,166,206,18,80.62
29,5,4,0,63,280,5,22.54
26,13,3,0,122,200,13,60.88
18,10,3,0,22,72,5,30.94
8,12,2,0,71,84,8,84.42
11,6,3,0,15,114,0,13.07
30,22,0,0,32,251,6,12.89
26,11,6,1,124,200,17,61.89
10,22,0,0,8,72,3,11.5
20,20,0,0,159,209,19,76.05
5,4,0,0,8,95,0,8.25
10,4,6,1,0,72,3,0.0
25,0,2,0,145,206,20,70.34
22,10,2,0,20,101,0,20.13
25,4,4,0,176,206,21,85.45
30,21,3,0,58,251,9,22.96
18,15,2,0,30,72,1,41.4
3,0,1,0,0,101,0,0.0
14,10,0,0,73,185,10,39.69
5,10,4,0,85,95,12,89.01
30,8,5,1,102,251,10,40.44
8,18,6,1,25,84,1,29.32
16,11,3,0,59,229,6,25.85
14,18,6,1,124,185,15,66.79
3,8,4,0,32,101,5,31.83
22,14,6,1,22,101,0,21.51
6,11,0,0,86,108,9,79.54
15,21,4,0,81,225,9,36.1
12,17,3,0,145,236,16,61.62
27,1,2,0,5,105,3,5.15
4,15,3,0,142,203,19,70.15
25,14,0,0,72,206,11,34.78
3,7,1,0,32,101,5,31.24
30,18,5,1,173,251,20,68.77
20,16,4,0,119,209,13,56.78
8,3,6,1,4,84,0,4.72
13,12,4,0,60,148,10,40.82
28,4,0,0,59,252,10,23.25
25,3,1,0,162,206,18,78.58
11,17,3,0,58,114,8,50.56
1,9,6,1,28,153,3,18.0
2,19,3,0,76,147,8,51.62
13,5,3,0,11,148,1,7.26
23,10,3,0,63,157,7,39.99
9,9,6,1,14,244,1,5.8
18,21,2,0,23,72,3,31.62
7,10,6,1,17,113,5,15.35
16,20,5,1,165,229,18,72.25
24,3,4,0,185,234,21,79.07
7,20,5,1,6,113,0,5.31
27,3,2,0,24,105,5,23.1
1,13,3,0,115,153,12,75.01
14,8,5,1,25,185,3,13.52
3,23,4,0,19,101,2,18.86
26,5,4,0,16,200,2,7.89
1,20,4,0,23,153,5,14.83
23,13,0,0,51,157,9,32.26
27,4,6,1,9,105,0,8.93
17,10,1,0,63,187,10,33.79
24,15,5,1,72,234,7,30.66
30,8,3,0,120,251,13,47.84
27,19,1,0,81,105,12,77.09
15,20,6,1,146,225,16,64.68
8,10,3,0,81,84,9,96.61
8,2,1,0,7,84,2,8.25
22,15,2,0,41,101,6,40.92
13,10,1,0,67,148,9,45.0
14,9,0,0,40,185,5,21.89
20,2,4,0,14,209,1,6.83
20,4,6,1,7,209,1,3.42
6,15,3,0,100,108,13,92.93
19,16,6,1,286,290,37,98.47
13,5,4,0,9,148,1,6.29
12,4,3,0,0,236,1,0.0
18,0,5,1,0,72,0,0.0
11,11,1,0,55,114,6,47.89
19,3,1,0,0,290,0,0.0
16,7,2,0,21,229,0,9.2
13,12,6,1,119,148,15,80.16
18,13,4,0,37,72,4,51.95
29,7,2,0,164,280,21,58.52
10,7,1,0,23,72,4,31.59
25,15,3,0,82,206,11,39.97
26,18,0,0,141,200,16,70.69
10,7,5,1,0,72,0,0.0
23,23,2,0,132,157,14,84.08
9,6,4,0,0,244,0,0.0
11,2,2,0,0,114,0,0.0
11,5,6,1,5,114,0,4.54
11,13,5,1,92,114,11,80.95
12,20,1,0,194,236,25,82.0
27,23,6,1,28,105,2,26.59
21,8,4,0,124,175,14,70.68
26,19,2,0,169,200,23,84.68
15,14,5,1,155,225,16,69.11
2,0,4,0,0,147,0,0.0
28,9,4,0,189,252,20,74.85
10,10,0,0,68,72,10,94.99
22,12,5,1,24,101,3,23.38
6,6,1,0,14,108,1,12.64
13,2,3,0,2,148,3,1.39
20,20,1,0,152,209,19,72.69
10,22,6,1,13,72,2,18.45
2,4,0,0,2,147,0,1.46
22,17,3,0,67,101,9,66.2
15,8,4,0,48,225,3,21.32
3,2,2,0,9,101,2,8.57
7,5,6,1,8,113,2,6.89
18,16,4,0,36,72,7,50.04
18,19,6,1,59,72,9,82.63
5,17,0,0,76,95,10,79.82
12,10,0,0,71,236,11,30.03
7,9,5,1,9,113,1,8.33
5,23,4,0,15,95,0,15.5
2,15,0,0,122,147,17,83.33
11,13,1,0,65,114,10,57.39
17,9,3,0,55,187,4,29.46
12,23,6,1,0,236,1,0.0
25,2,1,0,159,206,18,76.94
17,8,0,0,39,187,5,20.69
14,23,2,0,30,185,4,16.26
26,13,1,0,103,200,11,51.37
9,6,5,1,18,244,0,7.49
26,0,4,0,44,200,8,22.24
5,21,5,1,0,95,0,0.0
15,7,0,0,2,225,1,0.86
11,4,2,0,8,114,0,7.19
25,17,6,1,140,206,17,67.85
4,19,6,1,15,203,4,7.63
10,13,5,1,7,72,0,9.18
28,6,5,1,41,252,4,16.21
17,20,0,0,187,187,21,100.0
20,17,0,0,127,209,14,60.7
22,18,6,1,70,101,6,68.98
6,19,5,1,13,108,0,12.4
9,5,5,1,7,244,1,2.81
6,1,2,0,0,108,0,0.0
18,19,0,0,46,72,4,64.09
26,17,1,0,164,200,22,81.9
27,15,4,0,70,105,9,66.96
29,18,6,1,169,280,23,60.4
7,13,2,0,87,113,10,76.65
1,12,3,0,106,153,15,69.16
27,2,1,0,22,105,3,20.64
21,7,6,1,80,175,8,45.66
13,2,4,0,4,148,3,2.88
13,17,0,0,54,148,5,36.5
16,5,4,0,0,229,0,0.0
19,0,1,0,0,290,3,0.17
3,5,2,0,1,101,1,0.74
19,10,3,0,82,290,12,28.29
22,11,0,0,29,101,2,28.24
7,23,1,0,5,113,3,4.05
20,17,3,0,106,209,13,50.52
14,3,6,1,4,185,1,2.21
24,2,4,0,169,234,23,72.36
10,11,5,1,13,72,1,18.57
10,22,5,1,7,72,0,10.17
12,4,5,1,20,236,4,8.56
29,12,3,0,210,280,25,75.13
26,13,6,1,139,200,19,69.72
19,18,0,0,285,290,35,98.21
23,2,3,0,134,157,17,85.12
19,6,0,0,29,290,3,9.85
19,9,2,0,38,290,6,13.07
5,8,1,0,37,95,3,38.69
1,1,0,0,17,153,2,11.17
23,10,0,0,52,157,5,33.43
24,10,6,1,125,234,14,53.41
15,17,3,0,133,225,15,59.22
6,1,3,0,0,108,0,0.0
6,2,4,0,4,108,2,4.0
6,8,0,0,18,108,1,16.34
18,16,4,0,30,72,5,42.24
29,5,0,0,90,280,12,32.1
25,13,2,0,77,206,7,37.27
15,20,0,0,190,225,25,84.36
25,11,5,1,59,206,7,28.55
15,20,6,1,140,225,14,62.44
10,12,6,1,12,72,0,16.13
2,21,3,0,18,147,3,12.43
6,17,3,0,105,108,15,97.32
25,3,0,0,196,206,22,94.93
26,11,3,0,122,200,12,61.23
3,2,2,0,0,101,3,0.0
16,2,4,0,0,229,1,0.0
2,3,0,0,17,147,0,11.71
3,2,1,0,13,101,3,12.4
3,18,2,0,35,101,4,34.93
1,12,3,0,101,153,14,66.27
6,22,4,0,19,108,0,17.63
28,11,1,0,166,252,21,66.0
17,0,6,1,8,187,1,4.15
14,22,6,1,42,185,6,22.67
11,22,5,1,34,114,2,29.89
27,6,4,0,6,105,1,5.93
16,3,1,0,16,229,1,6.85
16,13,6,1,195,229,21,85.29
25,8,6,1,165,206,20,80.1
29,7,1,0,48,280,8,17.08
30,14,3,0,186,251,24,73.96
9,5,4,0,20,244,4,8.24
25,8,5,1,145,206,19,70.24
5,18,3,0,59,95,10,61.61
6,19,3,0,49,108,5,45.47
12,22,6,1,54,236,7,22.96
1,13,6,1,21,153,1,13.59
27,3,4,0,17,105,4,16.46
3,19,1,0,45,101,6,44.69
4,11,0,0,148,203,16,73.13
29,9,1,0,208,280,24,74.38
12,14,0,0,160,236,17,67.78
22,19,0,0,71,101,6,70.57
10,14,5,1,12,72,2,17.22
23,1,5,1,121,157,17,77.06
20,10,0,0,65,209,6,31.26
2,0,1,0,14,147,2,9.44
1,21,4,0,0,153,2,0.0
23,2,0,0,126,157,13,80.01
28,14,5,1,176,252,22,69.8
22,12,2,0,43,101,7,42.75
21,8,5,1,109,175,12,62.53
14,6,1,0,19,185,4,10.13
16,0,4,0,14,229,1,6.07
25,14,0,0,88,206,9,42.94
1,14,4,0,125,153,18,81.98
7,16,6,1,20,113,5,17.4
2,22,2,0,2,147,0,1.42
5,0,1,0,0,95,0,0.0
22,3,2,0,73,101,11,72.27
23,20,1,0,120,157,16,76.56
8,6,5,1,5,84,0,5.83
26,6,4,0,47,200,3,23.43
21,16,1,0,50,175,8,28.37
8,3,5,1,8,84,3,9.9
20,15,3,0,155,209,19,74.25
30,17,4,0,120,251,14,48.0
26,2,2,0,0,200,1,0.0
16,15,3,0,140,229,16,61.31
5,15,4,0,82,95,12,86.76
24,23,3,0,189,234,20,80.69
2,16,5,1,37,147,5,25.51
29,6,1,0,76,280,7,27.07
18,8,5,1,23,72,1,32.35
17,12,6,1,174,187,20,93.05
19,0,6,1,14,290,0,4.72
17,9,5,1,66,187,7,35.46
13,21,3,0,60,148,9,40.73
25,15,4,0,49,206,7,23.81
25,10,4,0,68,206,9,32.88
30,1,3,0,20,251,0,8.01
24,20,1,0,208,234,25,88.88
13,4,3,0,2,148,0,1.5
10,17,0,0,59,72,9,82.33
16,15,6,1,166,229,18,72.27
30,16,4,0,156,251,19,62.15
11,13,5,1,84,114,10,73.52
12,23,1,0,10,236,3,4.13
17,16,6,1,110,187,13,58.79
26,0,5,1,44,200,6,22.01
29,15,4,0,183,280,22,65.51
14,22,2,0,71,185,11,38.43
24,16,2,0,85,234,13,36.25
10,5,3,0,1,72,3,1.42
10,7,0,0,26,72,1,35.96
26,14,2,0,150,200,18,75.18
15,9,6,1,72,225,6,32.01
12,9,1,0,60,236,10,25.57
22,23,3,0,83,101,12,82.15
28,21,6,1,79,252,7,31.22
19,6,2,0,0,290,0,0.0
28,3,5,1,65,252,10,25.67
27,17,5,1,60,105,5,57.03
10,13,1,0,38,72,5,53.37
18,4,4,0,10,72,1,14.02
9,18,0,0,89,244,8,36.65
14,8,1,0,28,185,3,15.25
30,21,2,0,103,251,14,41.09
22,19,3,0,67,101,10,66.19
29,6,2,0,65,280,7,23.1
22,13,3,0,38,101,7,37.36
12,0,4,0,51,236,8,21.79
30,19,3,0,177,251,24,70.59
12,3,4,0,5,236,0,1.92
13,19,6,1,105,148,11,70.98
29,21,2,0,141,280,17,50.21
16,12,4,0,119,229,16,51.99
23,1,3,0,144,157,18,91.99
30,3,2,0,2,251,2,0.98
20,21,2,0,58,209,5,27.54
21,4,6,1,164,175,22,93.43
10,22,5,1,2,72,0,2.5
6,2,6,1,11,108,3,9.84
28,0,1,0,87,252,9,34.41
17,1,2,0,13,187,0,7.2
25,13,1,0,50,206,8,24.49
28,19,5,1,208,252,24,82.59
5,12,5,1,10,95,0,10.9
12,13,3,0,62,236,8,26.47
4,23,4,0,43,203,3,20.95
23,1,2,0,136,157,16,86.69
22,20,5,1,75,101,10,73.99
1,0,3,0,28,153,5,18.42
27,18,5,1,68,105,7,64.81
1,17,4,0,103,153,13,67.27
27,21,3,0,26,105,3,24.57
24,12,3,0,50,234,3,21.24
2,17,4,0,114,147,14,77.51
13,1,1,0,19,148,2,12.66
22,4,4,0,101,101,12,100.0
1,15,5,1,14,153,4,9.0
23,22,1,0,115,157,16,73.37
4,13,6,1,32,203,3,15.93
18,3,6,1,3,72,1,4.55
29,23,1,0,73,280,9,26.05
24,9,6,1,86,234,10,36.89
7,6,0,0,4,113,0,3.78
15,5,4,0,34,225,3,15.31
28,10,5,1,66,252,9,26.06
14,7,4,0,0,185,3,0.0
18,4,5,1,2,72,0,2.8
18,10,0,0,13,72,2,18.12
3,3,4,0,11,101,3,11.23
23,15,5,1,80,157,8,51.04
8,14,6,1,12,84,2,14.05
7,15,2,0,76,113,10,67.36
8,7,2,0,14,84,3,16.26
28,6,3,0,54,252,4,21.25
29,4,3,0,38,280,3,13.66
13,7,1,0,8,148,3,5.32
28,18,3,0,241,252,29,95.83
3,12,2,0,58,101,5,57.56
25,9,3,0,69,206,7,33.7
1,11,5,1,16,153,0,10.21
4,6,1,0,0,203,0,0.0
26,7,3,0,91,200,9,45.44
28,1,0,0,18,252,1,7.14
1,20,5,1,6,153,0,3.65
22,21,4,0,80,101,12,79.33
17,9,5,1,58,187,4,31.06
11,19,5,1,72,114,10,63.1
30,0,3,0,76,251,10,30.33
1,6,4,0,7,153,0,4.63
13,21,0,0,82,148,10,55.53
15,13,4,0,74,225,7,32.75
21,5,5,1,157,175,16,89.49
12,14,2,0,131,236,15,55.64
19,19,3,0,195,290,26,67.33
4,7,6,1,0,203,0,0.0
21,12,4,0,68,175,8,38.9
7,5,1,0,12,113,3,10.34
27,23,5,1,28,105,4,26.34
5,22,4,0,14,95,3,14.43
19,0,1,0,31,290,1,10.63
25,21,5,1,167,206,22,81.16
15,4,6,1,2,225,3,0.69
1,8,4,0,50,153,7,32.4
27,9,3,0,76,105,11,72.81
3,2,3,0,2,101,2,1.97
28,19,3,0,193,252,25,76.73
16,16,2,0,112,229,12,49.07
10,6,6,1,6,72,0,7.83
27,19,2,0,97,105,13,92.85
5,5,3,0,0,95,0,0.0
5,18,4,0,48,95,6,50.55
15,9,1,0,48,225,8,21.21
20,1,0,0,24,209,5,11.54
16,23,2,0,21,229,3,9.03
24,9,6,1,50,234,4,21.27
8,22,5,1,0,84,3,0.0
18,15,3,0,30,72,5,42.28
7,2,4,0,0,113,1,0.0
30,4,2,0,73,251,8,29.0
21,22,2,0,144,175,18,82.24
28,17,4,0,167,252,22,66.21
12,5,4,0,13,236,0,5.46
5,22,3,0,20,95,3,21.24
16,9,0,0,63,229,5,27.66
28,15,1,0,170,252,20,67.4
22,17,1,0,65,101,7,64.43
4,5,5,1,26,203,5,12.8
14,12,1,0,54,185,7,29.36
22,0,2,0,77,101,10,76.71
4,14,4,0,161,203,21,79.22
1,2,1,0,0,153,2,0.0
3,14,4,0,90,101,11,89.19
3,3,3,0,0,101,1,0.0
6,21,0,0,5,108,0,4.96
28,6,1,0,73,252,10,28.86
17,14,6,1,159,187,18,84.89
2,17,2,0,140,147,19,95.33
22,14,4,0,40,101,4,40.06
11,8,2,0,39,114,6,33.98
4,12,1,0,146,203,18,71.95
25,15,0,0,61,206,5,29.69
30,1,1,0,6,251,0,2.47
16,11,4,0,78,229,7,33.85
25,13,3,0,49,206,5,23.84
13,7,2,0,10,148,1,6.93
20,21,6,1,149,209,18,71.24
29,13,4,0,152,280,18,54.43
19,19,1,0,223,290,28,76.98
30,14,5,1,193,251,24,77.05
14,23,0,0,19,185,3,10.22
17,3,3,0,0,187,3,0.0
21,20,6,1,147,175,19,84.25
3,17,6,1,18,101,2,17.52
13,2,3,0,16,148,0,10.56
14,20,6,1,121,185,17,65.16
18,22,0,0,25,72,0,34.32
30,9,1,0,204,251,27,81.36
11,2,6,1,0,114,0,0.0
7,6,2,0,1,113,0,1.14
27,7,1,0,28,105,5,26.71
15,1,6,1,0,225,0,0.0
16,1,3,0,8,229,3,3.35
18,5,4,0,0,72,2,0.0
8,8,4,0,33,84,6,38.83
5,22,1,0,12,95,3,12.66
15,22,1,0,94,225,12,41.7
7,12,4,0,62,113,5,55.22
29,0,5,1,38,280,5,13.72
5,18,3,0,33,95,3,34.46
4,17,2,0,150,203,16,73.81
11,21,5,1,85,114,12,74.93
13,9,5,1,24,148,4,16.52
1,6,2,0,0,153,2,0.0
17,14,1,0,107,187,11,56.96
21,10,2,0,72,175,11,41.15
4,20,3,0,5,203,2,2.64
19,11,5,1,226,290,30,78.01
8,19,5,1,8,84,2,9.96
5,20,3,0,21,95,3,22.52
5,6,4,0,5,95,1,4.98
1,19,6,1,4,153,1,2.35
12,9,5,1,54,236,4,23.06
12,13,2,0,89,236,13,37.9
7,8,2,0,40,113,3,35.21
18,2,1,0,12,72,0,16.74
27,4,1,0,23,105,5,22.26
10,16,3,0,55,72,5,76.1
14,7,6,1,13,185,0,6.77
13,15,4,0,79,148,11,53.45
15,23,1,0,38,225,7,17.04
14,23,2,0,44,185,4,23.81
12,20,6,1,136,236,17,57.59
9,17,2,0,202,244,24,82.81
25,2,3,0,153,206,17,74.51
27,15,2,0,80,105,11,76.23
28,20,3,0,156,252,17,61.86
14,23,0,0,24,185,3,12.76
10,12,0,0,45,72,3,62.92
1,6,2,0,0,153,0,0.0
9,6,6,1,0,244,0,0.0
15,1,5,1,10,225,0,4.35
29,9,6,1,119,280,12,42.47
17,18,0,0,140,187,18,74.69
2,19,0,0,78,147,12,53.22
3,11,3,0,95,101,14,94.1
18,3,5,1,9,72,0,13.19
16,17,3,0,129,229,14,56.49
21,19,6,1,103,175,10,58.85
2,1,3,0,12,147,4,8.41
14,14,2,0,117,185,13,63.3
1,9,3,0,133,153,18,86.81
27,9,0,0,87,105,10,83.28
20,19,2,0,122,209,16,58.49
23,3,0,0,120,157,15,76.5
18,23,3,0,18,72,5,25.54
3,9,1,0,90,101,13,89.5
16,3,6,1,7,229,0,2.92
30,8,3,0,113,251,13,45.22
8,19,4,0,32,84,1,38.4
11,11,0,0,59,114,9,51.34
15,16,6,1,217,225,25,96.31
27,21,2,0,16,105,2,15.28
30,12,1,0,145,251,18,57.59
29,7,4,0,110,280,13,39.43
20,19,0,0,159,209,22,76.3
10,18,3,0,35,72,6,48.41
9,10,2,0,200,244,27,82.05
19,13,1,0,145,290,19,50.0
28,11,5,1,215,252,24,85.33
14,14,3,0,108,185,13,58.2
6,20,1,0,21,108,0,19.35
29,3,4,0,56,280,8,20.15
12,2,1,0,11,236,0,4.5
19,14,0,0,155,290,19,53.4
19,3,5,1,0,290,3,0.0
23,3,6,1,142,157,15,90.59
8,12,4,0,61,84,10,72.2
23,11,6,1,59,157,5,37.47
19,18,2,0,227,290,29,78.17
18,11,6,1,42,72,5,57.93
6,14,6,1,6,108,3,5.11
5,16,2,0,69,95,10,72.34
24,9,4,0,96,234,14,41.05
24,20,5,1,158,234,19,67.35
6,13,6,1,19,108,3,17.33
12,18,4,0,235,236,28,99.58
20,9,4,0,67,209,11,32.01
16,7,0,0,33,229,4,14.23
17,15,2,0,58,187,4,30.87
15,6,3,0,15,225,2,6.75
17,2,6,1,15,187,1,7.81
17,9,2,0,62,187,5,33.24
20,6,5,1,6,209,0,2.85
3,9,5,1,9,101,1,9.37
1,19,4,0,86,153,11,56.32
7,5,3,0,2,113,3,2.03
1,19,5,1,25,153,1,16.44
11,8,4,0,31,114,3,27.61
22,17,1,0,53,101,7,52.1
1,7,4,0,57,153,7,37.21
15,22,5,1,50,225,8,22.04
3,16,2,0,64,101,9,63.5
20,3,2,0,26,209,4,12.66
6,10,0,0,87,108,13,80.63
29,14,2,0,225,280,27,80.23
16,11,1,0,112,229,16,48.76
23,23,6,1,136,157,17,86.93
17,18,6,1,175,187,21,93.68
26,3,0,0,38,200,6,19.16
27,18,4,0,64,105,8,61.04
21,9,2,0,47,175,8,26.65
29,20,1,0,185,280,25,66.17
15,22,3,0,75,225,7,33.47
5,2,5,1,0,95,1,0.0
22,20,1,0,83,101,10,82.02
20,16,5,1,209,209,24,100.0
18,14,1,0,48,72,4,65.97
29,18,6,1,244,280,28,87.19
27,22,6,1,31,105,5,29.09
26,13,2,0,147,200,20,73.58
10,11,1,0,62,72,7,85.52
14,2,4,0,0,185,0,0.0
4,9,0,0,162,203,21,79.66
28,19,0,0,112,252,14,44.49
4,11,2,0,182,203,19,89.88
12,18,4,0,205,236,23,86.84
6,4,0,0,3,108,2,2.36
25,3,0,0,206,206,24,100.0
30,6,6,1,30,251,2,11.95
6,6,2,0,7,108,1,6.92
11,3,4,0,0,114,2,0.0
9,6,0,0,24,244,1,10.01
13,9,0,0,34,148,4,22.8
3,18,6,1,18,101,3,18.24
2,18,2,0,57,147,4,39.03
19,14,5,1,229,290,25,79.07
7,2,0,0,11,113,4,9.72
20,13,3,0,136,209,18,65.28
17,5,5,1,3,187,0,1.42
28,10,5,1,103,252,14,40.75
29,16,1,0,176,280,19,62.83
30,16,2,0,159,251,22,63.33
9,2,2,0,18,244,4,7.58
27,17,1,0,72,105,10,68.17
10,2,4,0,0,72,1,0.0
6,18,3,0,41,108,5,37.77
21,8,2,0,128,175,17,73.39
3,12,2,0,70,101,9,69.62
3,18,0,0,47,101,3,46.86
17,4,2,0,23,187,2,12.54
29,1,6,1,93,280,12,33.25
8,7,6,1,11,84,1,13.06
27,9,2,0,65,105,9,61.97
25,22,1,0,168,206,23,81.49
27,13,5,1,64,105,7,60.7
28,23,4,0,93,252,10,36.81
1,16,1,0,131,153,17,85.5
3,8,5,1,19,101,4,19.23
14,0,4,0,19,185,4,10.18
22,12,5,1,23,101,4,23.19
16,2,2,0,0,229,3,0.0
30,9,1,0,140,251,18,55.9
19,15,3,0,118,290,12,40.63
17,16,6,1,172,187,20,92.2
19,11,3,0,156,290,18,53.7
